precinct,lat,lng,station,marz,community,source,fetched_at
10/47,40.12754768,44.52529249,Հ.72 մանկապարտեզ Խաղաղ Դոնի փող. հ.21,Երևան,Էրեբունի,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
10/48,40.127636,44.52995,Հ.73 մանկապարտեզ Խաղաղ Դոնի փող. հ.5,Երևան,Էրեբունի,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
10/49,40.127515,44.523763,"«Երևանի հ.178 հիմնական դպրոց» ՊՈԱԿ, Խաղաղ Դոնի փող. հ.25",Երևան,Էրեբունի,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
10/50,40.127515,44.523763,"«Երևանի հ.178 հիմնական դպրոց» ՊՈԱԿ, Խաղաղ Դոնի փող. հ.25",Երևան,Էրեբունի,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
10/51,40.090645,44.550305,"«Երևանի Նուբարաշեն մարզամշակութային կենտրոն» ՀՈԱԿ, Նուբարաշեն 9 փ., հ.1/2",Երևան,Նուբարաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
10/52,40.088721,44.54677,«Երևանի Ղ. Ալիշանի անվան հ.95 միջնակարգ դպրոց» ՊՈԱԿ Նոր Զմյուռնիայի փողոց /Նուբարաշենի 13-րդ փողոց/ հ.1,Երևան,Նուբարաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
10/53,40.088721,44.54677,«Երևանի Ղ. Ալիշանի անվան հ.95 միջնակարգ դպրոց» ՊՈԱԿ Նոր Զմյուռնիայի փողոց /Նուբարաշենի 13-րդ փողոց/ հ.1,Երևան,Նուբարաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
10/54,40.085223,44.546684,"«Երևանի հ.175 միջնակարգ դպրոց» ՊՈԱԿ , Նուբարաշեն 11 փողոց, հ.2",Երևան,Նուբարաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
10/55,40.085223,44.546684,"«Երևանի հ.175 միջնակարգ դպրոց» ՊՈԱԿ , Նուբարաշեն 11 փողոց, հ.2",Երևան,Նուբարաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
10/56,40.130205,44.54628,"«Նուբարաշեն» քրեակատարողական հիմնարկ, Նուբարաշենի խճուղի հ․ 2",Երևան,Նուբարաշեն,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
10/57,40.129493,44.541581,"«Վարդաշեն» քրեակատարողական հիմնարկ, Նուբարաշենի խճուղի հ․ 7",Երևան,Էրեբունի,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/1,40.06249643,44.45396697,"Մանկապատանեկան ստեղծագործական կենտրոն ՀՈԱԿ, Դպրոցականների 1-ին նրբ. 27/13",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/2,40.06824405,44.43268096,"Թիվ 4 հիմնական դպրոց, 7-րդ փող., 2-րդ շենք",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/3,40.0572903,44.44468653,"Թիվ 2 հիմնական դպրոց,  ն/թ Դպրոցականների փող., 1-ին շենք",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/4,40.06289057,44.4104079,"Թիվ 6 հիմնական դպրոց,  Մասիս կայարան Շիրակի փող., 1-ին շենք",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/5,40.06400728,44.4464997,"Թիվ 3 հիմնական դպրոց, 3-րդ թաղ.Դպրոցակաների փող.,  2-րդ շենք",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/6,40.07188944,44.44137132,"Թիվ 1 հիմնական դպրոց,  Երևանյան փող., 58 շենք",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/7,40.06374453,44.4406203,"Առնո Բաբաջանյանի անվաներաժշտական դպրոց ՀՈԱԿ, Հանրապետության փող., 7-րդ շենք",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/8,40.06134,44.445071,Թիվ 2 մսուր-մանկապարտեզ ՀՈԱԿ Նոր թաղամաս թիվ 8/2 շենք,Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/9,40.06262781,44.43302429,"Թիվ 5 ավագ դպրոց, Երևանյան փող., 73-րդ շենք",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/10,40.06947,44.444921,"Հիմնական դպրոց, 3-րդ փողոց, 1-ին փակուղի,4 շենք",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/11,40.096135,44.464039,"Թիվ 1 միջնակարգ դպրոցի միջանցք, 11-րդ փողոց, թիվ 43/1",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/12,40.096135,44.464039,"Թիվ 1 միջնակարգ դպրոցի սպորտդահլիճ,  11-րդ փողոց, թիվ 43/1",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/13,40.10027129,44.4685022,"Թիվ 2 միջնակարգ դպրոցի միջանցք, 4-րդ փողոց, թիվ 2/1",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/14,40.09998279,44.46826095,"Թիվ 2 միջնակարգ դպրոցի սպորտդահլիճ, 4-րդ փողոց, թիվ 2/1",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/15,40.066406,44.447167,"Միջնակարգ դպրոց, 4-րդ փողոց, շենք 48",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/16,40.155495,44.438528,"Միջնակարգ դպրոցի շենք,  Կենտրոնական փողոց, թիվ 28",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/17,40.03693816,44.46950231,"Միջնակարգ դպրոց, Հրաչյա Թադևոսյան փողոց, թիվ 1",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/18,40.13809652,44.42915059,"Հանդիսությունների սրահ, 3-րդ փողոց, թիվ 17/1",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/19,40.141442,44.425524,"Մանուշակ մսուր-մանկապարտեզ ՀՈԱԿ, 1-ին փողոց, թիվ 30",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/20,40.141442,44.425524,"Միջնակարգ դպրոց,  21-րդ փողոց, թիվ 1",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/21,40.10194002,44.39085998,"Գ․ Տոնոյանի անվան միջնակարգ դպրոց, Տոնոյան փողոց, թիվ 2",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/22,40.10605127,44.41010763,"Դ․ Լադոյանի անվան դպրոց, Կենտրոնական փողոց 133",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/23,40.108718,44.38159,"Ժ․ Եսայանի անվան միջնակարգ դպրոց, Անդրանիկի փողոց1-ին նրբ․, թիվ 1",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/24,40.086812,44.391579,"Միջնակարգ դպրոց, Բաղրամյան 59/2",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/25,40.127769,44.403166,"Միջնակարգ դպրոց, 5-րդ փողոց, թիվ 15",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/26,40.117186,44.374906,"Միջնակարգ դպրոց, Հ․ Բժշկյանցի փողոց, թիվ 6",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/27,40.1014306,44.33884639,"Մշակույթի տուն, Բաղրամյան փողոց, թիվ 100",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/28,40.10129929,44.33743019,"Շուշան մսուր-մանկապարտեզ ՀՈԱԿ, Շահումյան փողոց, թիվ 1",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/29,40.123855,44.416373,"Միջնակարգ դպրոց, Արամի փողոց, թիվ 39",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/30,40.05887401,44.46905108,"Կուլտուրայի տուն, 5-րդ փողոց, թիվ 4",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/31,40.051286,44.471626,"Միջնակարգ դպրոց, Երևան-Արտաշատ խճուղի, թիվ 71",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/32,40.107847,44.429891,"Միջնակարգ դպրոց, Դպրոցականների փողոց, թիվ 18",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/33,40.024804,44.427166,"Միջնակարգ դպրոց, 17-րդ փողոց, թիվ 39",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/34,40.09003092,44.47962981,"Մշակույթի տուն, 1-ին միջանցք, Բաղրամյան փողոց, թիվ 6",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/35,40.0897026,44.47246295,"Թիվ 1 միջնակարգ դպրոցի սպորտդահլիճ  5-րդ, Շահումյան փողոց, թիվ 1",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/36,40.087667,44.479029,"Թիվ 2 միջնակարգ դպրոցի կենտրոնական մասնաշենք, միջանցք 1-ին, Բաղրամյան փողոց թիվ 14",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/37,40.087667,44.479029,"Թիվ 2 միջնակարգ դպրոցի տարրական մասնաշենք, միջանցք 1-ին, Բաղրամյան փողոց թիվ 14",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/38,40.0742897,44.49817014,"Դպրոցի դահլիճ, 1-ին փողոց, թիվ 11",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/39,40.091189,44.40867,"Միջնակարգ դպրոց, Արսեն Եղիազարյան փողոց, թիվ 37",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/40,40.041941,44.473236,"Միջնակարգ դպրոց, 6-րդ փողոց, թիվ 37",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/41,40.025001,44.366462,"Միջնակարգ դպրոց, 6-րդ փակուղի, թիվ 1",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/42,40.073301,44.397769,"Միջնակարգ դպրոց, Րաֆֆու փողոց, թիվ 5",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/43,40.060698,44.384658,"Միջնակարգ դպրոցի դահլիճ, Մասիսի խճուղի, թիվ 12",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
11/44,40.10797138,44.35417725,"Հիմնական դպրոց, 12/1 փողոց, թիվ 1",Արարատ,Մասիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/1,39.96145631098911,44.535661110815845,"Պարույր Սևակի անվ. թիվ 1 մանկապարտեզ, Նար-Դոսի 1",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/2,39.96376704809153,44.539907056597414,"Հովհ. Թումանյանի անվ .թիվ 2-րդ  դպրոց , Մռավյան 32",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/3,39.964301549111156,44.54033285128073,"Հովհ. Թումանյանի անվ .թիվ 2-րդ  դպրոց , Մռավյան 32",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/4,39.95926062722457,44.54173373073197,"Հայկ Կտրակյանի անվ.թիվ 3-րդ  դպրոց, Օգոստոսի 23/25",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/5,39.96025568365898,44.54747816013188,"Արտաշատ քաղաքի ավագ դպրոց, Տերյան 1/1",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/6,39.95829433955663,44.5513303606461,"Արարատ Գոլեցյանի անվ.թիվ 1 դպրոց,Մարքսի 13",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/7,39.95347092076828,44.54389165253885,"Արտաշատ քաղաքի թիվ 4-րդ դպրոց,  Մարքսի 20",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/8,39.954182324465435,44.548974909533825,"<<Արտադպրոցական աշխատանքների կենտրոն>> ՀՈԱԿ,Օգոստոսի 23/109",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/9,39.954568864412146,44.55499385373843,"Նախկին  Նոյ մանկապարտեզի շենք, Իսակովի 47",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/10,39.94856902479194,44.55113708257004,"<<Հայկազ Ճգնավորյանի անվ.թիվ 5-րդ դպրոց>> ՊՈԱԿ, 1-ին մասնաշենք Աճառյան փ․ 115",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/11,39.94810431340386,44.550563035004,"<<Հայկազ Ճգնավորյանի անվ.թիվ 5-րդ դպրոց>> ՊՈԱԿ, 2-րդ մասնաշենք,Աճառյան փ․115",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/12,39.955198015185545,44.54867978977055," <<Արտաշատ քաղաքի Շ․ Ազնավուրի անվան մշակույթի կենտրոն>> ՀՈԱԿ, Օգոստոսի 23/64",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/13,40.05017,44.55159,"Աբովյանի մշակույթի տուն, Ն. Զարյան 12/2",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/14,39.98049905900677,44.505947406048854,"Ազատավանի միջն.դպրոց , Մաշտոցի 1/13",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/15,39.980589491178726,44.50567861210195,"Ազատավանի միջն.դպրոց , Մաշտոցի 1/14",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/16,39.956328827188784,44.60222764360061,"Այգեզարդի մշակույթի տուն, Իսահակյան 10",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/17,39.95649330737706,44.60191659783574,"Այգեզարդի մշակույթի տուն, Իսահակյան 10",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/18,39.955798,44.589944,Այգեպատի միջն.դպրոց Մ. Մաշտոցի 3,Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/19,39.999051,44.552962,"Այգեստանի մշակույթի տուն, Թումանյան 1",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/20,39.999051,44.552962,"Այգեստանի մշակույթի տուն, Թումանյան 1",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/21,39.998542016906036,44.46614234672312,"Արաքսավանի միջն.դպրոց, Պ. Սևակի 22",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/22,40.043202,44.543191,"Արևշատի մշակույթի տուն, Հ. Բաղրամյան 62",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/23,39.98061,44.513662,"Բաղրամյանի միջն.դպրոց, Արտաշատյան խճ. 10",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/24,40.088245,44.582278,"Բարձրաշեն գյուղի մանկապարտեզ . ՀՈԱԿ , Ա․Մյասնիկյան 5",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/25,39.995098,44.568014,"Բերդիկի միջն. դպրոց, Սունդուկյան 17",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/26,39.979689,44.523581,"Բերքանուշի մշակույթի տուն, Արտաշատյան խճ.14",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/27,40.018297,44.518962,"Բյուրավանի մանկապարտեզ, Հ.Շիրազի 8",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/28,39.98888,44.498202,"Բուրաստանի մշակույթի տուն, Արտաշատյան խճ.2/2",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/29,40.038959,44.565474,"Գետազատի միջն.դպրոց, Բաղրամյան 1/1",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/30,39.974479,44.527875,"Դալարի միջն.դպրոց, 1-ին մասնաշենք,Կոմիտասի 49",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/31,39.974479,44.527875,"Դալարի միջն.դպրոց, 2-րդ մասնաշենք ,Կոմիտասի 49",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
12/32,40.02609,44.549721,"Դեղձուտի միջնակարգ դպրոց, Հ․ Շիրազի 43",Արարատ,Արտաշատ,elections.am/AccessibilityMap,2026-06-02T09:44:57.201Z
